archive,source_partition,source_image_name,source_index,sample_id,inclusion_status,exclusion_reason,selection_rule,cytoplasm_instance_index,nucleus_instance_index,nucleus_area_px,whole_cell_area_px,raw_whole_cell_fraction_at_128,nucleus_to_whole_cell_fraction,n_candidate_nuclei_in_normalized_crop,crowding_group,normalized_crop_side_px,target_whole_cell_fraction,outcome_blind,scale_shift_tertile,nucleus_occupancy_tertile,protocol,reference_scope,ground_truth_role,selected_cytoplasm_instance_index_verified,selected_nucleus_instance_index_verified,foreground_dice,cytoplasm_dice,nucleus_dice,gt_cytoplasm_area,pred_cytoplasm_area,gt_nucleus_area,pred_nucleus_area,gt_nc_ratio,pred_nc_ratio,abs_error_nc_ratio,interval_lower_nc_ratio,interval_upper_nc_ratio,interval_width_nc_ratio,covered_nc_ratio,gt_circularity,pred_circularity,abs_error_circularity,interval_lower_circularity,interval_upper_circularity,interval_width_circularity,covered_circularity
Cx22-Pair.zip,Pair,00005,10,Cx22-Pair:000011,included,,largest_matched_cytoplasm_instance,0,1,302,12694,0.0484619140625,0.023790767291633843,1,not_crowded,162,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,1,0.8406275732396289,0.940514405738517,0.7407407407407407,12392,12841,302,184,0.02437056165267915,0.014329102094852426,0.010041459557826723,0.0,0.5132746662035405,0.5132746662035405,True,0.7977777469003118,0.8212706425710364,0.023492895670724656,0.5688490282163429,1.0,0.43115097178365713,True
Cx22-Pair.zip,Pair,00006,11,Cx22-Pair:000012,included,,largest_matched_cytoplasm_instance,1,1,103,3914,0.0147705078125,0.02631578947368421,2,crowded,88,0.5057373046875,True,low,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.5265528620430515,0.8024974515800204,0.25060827250608275,3811,4037,103,719,0.02702702702702703,0.17810255139955414,0.1510755243725271,0.0,0.6770481155082422,0.6770481155082422,True,0.7617443615553494,0.23162157759766938,0.5301227839576801,0.0,0.48404319195236295,0.48404319195236295,False
Cx22-Pair.zip,Pair,00006,12,Cx22-Pair:000013,included,,largest_matched_cytoplasm_instance,0,0,178,12561,0.04766845703125,0.014170846270201418,2,crowded,168,0.5057373046875,True,middle,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.704157657231268,0.8620399194286761,0.54627539503386,12383,14922,178,265,0.014374545748203182,0.017759013537059377,0.0033844677888561943,0.0,0.5167045776457474,0.5167045776457474,True,0.716863657877183,0.8037858844573713,0.08692222658018833,0.5513642701026777,1.0,0.44863572989732226,True
Cx22-Pair.zip,Pair,00008,13,Cx22-Pair:000014,included,,largest_matched_cytoplasm_instance,1,0,455,9777,0.03704833984375,0.046537792778971056,2,crowded,167,0.5057373046875,True,low,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,0,0.5497046303278343,0.6339469864792605,0.46546227417640806,9322,16860,455,1427,0.04880926839733963,0.08463819691577698,0.03582892851843735,0.0,0.5835837610244651,0.5835837610244651,True,0.8454365405003433,0.4194917954299906,0.42594474507035274,0.16707018107529703,0.6719134097846842,0.5048432287093871,False
Cx22-Pair.zip,Pair,00008,14,Cx22-Pair:000015,included,,largest_matched_cytoplasm_instance,0,1,366,12619,0.04766845703125,0.02900388303352088,2,crowded,176,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,1,0.5177647305915148,0.7473234811165845,0.28820598006644516,12253,18197,366,2042,0.029870235860605564,0.11221629939000934,0.08234606352940377,0.0,0.6111618634986974,0.6111618634986974,True,0.6961660061062401,0.584275515549099,0.11189049055714118,0.3318539011944054,0.8366971299037925,0.5048432287093871,True
Cx22-Pair.zip,Pair,00009,15,Cx22-Pair:000016,included,,largest_matched_cytoplasm_instance,1,1,566,29930,0.11334228515625,0.018910791847644503,2,crowded,244,0.5057373046875,True,high,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.7578681328040656,0.8536202246524999,0.6621160409556314,29364,38118,566,899,0.01927530309222177,0.02358465816674537,0.0043093550745236,0.0,0.5225302222754334,0.5225302222754334,True,0.819714772593986,0.7607193906849181,0.058995381909067834,0.5082977763302245,1.0,0.49170222366977545,True
Cx22-Pair.zip,Pair,00009,16,Cx22-Pair:000017,included,,largest_matched_cytoplasm_instance,0,1,302,5309,0.02032470703125,0.05688453569410435,2,crowded,103,0.5057373046875,True,low,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,1,0.8349987292523923,0.8795782968281378,0.7904191616766467,5007,5996,302,366,0.06031555821849411,0.06104069379586391,0.0007251355773697996,0.0,0.559986257904552,0.559986257904552,True,0.6961677948184106,0.756903518203332,0.06073572338492139,0.5044819038486384,1.0,0.49551809615136155,True
Cx22-Pair.zip,Pair,00010,17,Cx22-Pair:000018,included,,largest_matched_cytoplasm_instance,0,0,201,11143,0.04229736328125,0.018038230279098986,2,crowded,152,0.5057373046875,True,low,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.5397425201508922,0.8289355897523338,0.25054945054945055,10942,12517,201,1164,0.018369585084993603,0.09299352880083087,0.07462394371583726,0.0,0.591939092909519,0.591939092909519,True,0.6088751826283734,0.3494096464134199,0.25946553621495344,0.09698803205872636,0.6018312607681136,0.5048432287093871,False
Cx22-Pair.zip,Pair,00011,18,Cx22-Pair:000019,included,,largest_matched_cytoplasm_instance,0,0,320,16050,0.061279296875,0.019937694704049845,2,crowded,179,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.6517944467545564,0.92833116155035,0.3752577319587629,15730,17269,320,165,0.020343293070565798,0.009554693381203311,0.010788599689362487,0.0,0.5085002574898914,0.5085002574898914,True,0.8090930440882006,0.7762623915045705,0.03283065258363005,0.523840777149877,1.0,0.476159222850123,True
Cx22-Pair.zip,Pair,00011,19,Cx22-Pair:000020,included,,largest_matched_cytoplasm_instance,1,1,316,24552,0.0938720703125,0.012870641902899967,1,not_crowded,221,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.37074805460373955,0.6830209056545553,0.05847520355292376,24236,14653,316,10492,0.013038455190625516,0.7160308469255443,0.7029923917349188,0.21708528281685624,1.2149764110342325,0.9978911282173762,False,0.8180030665679735,0.22343833844859878,0.5945647281193747,0.0,0.47585995280329235,0.47585995280329235,False
Cx22-Pair.zip,Pair,00012,20,Cx22-Pair:000021,included,,largest_matched_cytoplasm_instance,0,0,181,6648,0.02545166015625,0.027226233453670277,2,crowded,149,0.5057373046875,True,low,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.4564857301398068,0.6510425262694614,0.26192893401015227,6467,11710,181,804,0.02798824802845214,0.06865926558497011,0.040671017556517974,0.0,0.5676048296936582,0.5676048296936582,True,0.7696879372681641,0.393522107935283,0.37616582933288106,0.14110049358058946,0.6459437222899767,0.5048432287093871,False
Cx22-Pair.zip,Pair,00012,21,Cx22-Pair:000022,included,,largest_matched_cytoplasm_instance,1,1,267,11176,0.042724609375,0.023890479599141017,2,crowded,163,0.5057373046875,True,low,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.6559250239399457,0.8009466210886143,0.5109034267912772,10909,11909,267,696,0.024475203960033002,0.05844319422285666,0.033967990262823655,0.0,0.5573887583315448,0.5573887583315448,True,0.5576200142158008,0.2875343362576279,0.27008567795817284,0.03511272190293435,0.5399559506123215,0.5048432287093871,False
Cx22-Pair.zip,Pair,00012,22,Cx22-Pair:000023,included,,largest_matched_cytoplasm_instance,0,0,351,8795,0.03375244140625,0.03990903922683343,1,not_crowded,139,0.5057373046875,True,low,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.8734230073371358,0.9442653695129813,0.8025806451612904,8444,8619,351,424,0.04156797726196115,0.04919364195382295,0.007625664691861794,0.0,0.548139206062511,0.548139206062511,True,0.7608883524278031,0.8086783072428811,0.047789954815078084,0.5562566928881876,1.0,0.4437433071118124,True
Cx22-Pair.zip,Pair,00013,23,Cx22-Pair:000024,included,,largest_matched_cytoplasm_instance,1,0,250,13014,0.0498046875,0.01921008145074535,2,crowded,161,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,0,0.4871526625783877,0.7934192028572514,0.18088612229952397,12764,13555,250,2481,0.019586336571607646,0.18303209147915897,0.1634457549075513,0.0,0.6819776555878471,0.6819776555878471,True,0.8152920581193612,0.32670112857584943,0.4885909295435118,0.07427951422115586,0.579122742930543,0.5048432287093871,False
Cx22-Pair.zip,Pair,00013,24,Cx22-Pair:000025,included,,largest_matched_cytoplasm_instance,1,1,595,11399,0.04327392578125,0.05219756118957803,2,crowded,151,0.5057373046875,True,low,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.6443801737582922,0.8112396142123502,0.47752073330423395,10804,13147,595,1696,0.05507219548315439,0.12900281433026545,0.07393061884711105,0.0,0.6279483784389535,0.6279483784389535,True,0.8114131194844799,0.335403700281176,0.4760094192033039,0.08298208592648243,0.5878253146358696,0.5048432287093871,False
Cx22-Pair.zip,Pair,00014,25,Cx22-Pair:000026,included,,largest_matched_cytoplasm_instance,1,0,225,15008,0.05706787109375,0.014992004264392324,2,crowded,173,0.5057373046875,True,middle,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,0,0.5850645431944663,0.8787674465646281,0.2913616398243045,14783,14879,225,1141,0.015220185348034905,0.07668526110625715,0.06146507575822224,0.0,0.5756308252149452,0.5756308252149452,True,0.7751494326988982,0.3201016974123914,0.4550477352865068,0.06768008305769785,0.5725233117670849,0.5048432287093871,False
Cx22-Pair.zip,Pair,00014,26,Cx22-Pair:000027,included,,largest_matched_cytoplasm_instance,1,1,299,9510,0.036376953125,0.03144058885383807,2,crowded,138,0.5057373046875,True,low,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.7221696207645307,0.8894611927485735,0.5548780487804879,9211,10592,299,357,0.032461187710346326,0.033704682779456194,0.0012434950691098678,0.0,0.5326502468881442,0.5326502468881442,True,0.8257410539445756,0.8054192500148423,0.020321803929733373,0.5529976356601487,1.0,0.4470023643398513,True
Cx22-Pair.zip,Pair,00016,27,Cx22-Pair:000028,included,,largest_matched_cytoplasm_instance,0,0,222,19671,0.0750732421875,0.011285648924813176,2,crowded,198,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.7494850394933519,0.8447327908511106,0.6542372881355932,19449,26021,222,368,0.011414468610211321,0.014142423427231852,0.0027279548170205305,0.0,0.5130879875359199,0.5130879875359199,True,0.8498065694507313,0.7802081651799552,0.06959840427077613,0.5277865508252616,1.0,0.4722134491747384,True
Cx22-Pair.zip,Pair,00017,28,Cx22-Pair:000029,included,,largest_matched_cytoplasm_instance,0,0,333,22385,0.0853271484375,0.01487603305785124,1,not_crowded,211,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.9193419802145633,0.9315632173950709,0.9071207430340558,22052,24122,333,313,0.015100671140939598,0.012975706823646464,0.0021249643172931345,0.0,0.5119212709323345,0.5119212709323345,True,0.8051190522392898,0.7396740114550754,0.06544504078421443,0.4872523971003818,0.992095625809769,0.5048432287093871,True
Cx22-Pair.zip,Pair,00017,29,Cx22-Pair:000030,included,,largest_matched_cytoplasm_instance,0,0,563,13040,0.05010986328125,0.04317484662576687,1,not_crowded,161,0.5057373046875,True,middle,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.824217830668206,0.8959070032109905,0.7525286581254215,12477,12126,563,920,0.045123026368518074,0.07587003133762164,0.03074700496910357,0.0,0.5748155954463097,0.5748155954463097,True,0.7619048459438984,0.7243916013993587,0.03751324454453975,0.4719699870446651,0.9768132157540522,0.5048432287093871,True
Cx22-Pair.zip,Pair,00017,30,Cx22-Pair:000031,included,,largest_matched_cytoplasm_instance,1,1,746,19933,0.07574462890625,0.03742537500627101,2,crowded,199,0.5057373046875,True,high,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.7312097771415034,0.8216976140686806,0.640721940214326,19187,20504,746,1027,0.038880491999791524,0.05008778774873195,0.01120729574894043,0.0,0.54903335185742,0.54903335185742,True,0.8557109194060691,0.7118313533492647,0.1438795660568044,0.45940973899457116,0.9642529677039583,0.5048432287093871,True
Cx22-Pair.zip,Pair,00019,31,Cx22-Pair:000032,included,,largest_matched_cytoplasm_instance,1,1,432,24473,0.09326171875,0.017652106402974706,1,not_crowded,220,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.6144799308445251,0.8853913969587598,0.34356846473029046,24041,26662,432,1978,0.01796930244166216,0.07418798289700698,0.056218680455344824,0.0,0.5731335470056951,0.5731335470056951,True,0.7664331296477147,0.4472488096256207,0.319184320022094,0.19482719527092712,0.6996704239803142,0.5048432287093871,False
Cx22-Pair.zip,Pair,00019,32,Cx22-Pair:000033,included,,largest_matched_cytoplasm_instance,0,0,496,27887,0.10626220703125,0.017786065191666367,2,crowded,235,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.85462582879663,0.8654421337837362,0.8438095238095238,27391,29447,496,554,0.018108137709466614,0.01881346147315516,0.0007053237636885472,0.0,0.5177590255818433,0.5177590255818433,True,0.7846774560942054,0.6729443190482269,0.11173313704597843,0.42052270469353337,0.9253659334029205,0.5048432287093871,True
Cx22-Pair.zip,Pair,00020,33,Cx22-Pair:000034,included,,largest_matched_cytoplasm_instance,1,1,477,27002,0.10284423828125,0.017665358121620622,2,crowded,232,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.8622125431547559,0.8694345025053687,0.8549905838041432,26525,29355,477,585,0.017983034872761545,0.01992846193152785,0.001945427058766304,0.0,0.5188740260402159,0.5188740260402159,True,0.7757216969940621,0.5990913812871562,0.1766303157069059,0.34666976693246265,0.8515129956418498,0.5048432287093871,True
Cx22-Pair.zip,Pair,00020,34,Cx22-Pair:000035,included,,largest_matched_cytoplasm_instance,0,1,327,23769,0.09063720703125,0.013757415120535152,1,not_crowded,217,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,1,0.641004979441724,0.9167131552304799,0.365296803652968,23442,24957,327,1425,0.013949321730227796,0.05709820891934127,0.04314888718911347,0.0,0.5560437730280293,0.5560437730280293,True,0.8041459391412812,0.3609067079090211,0.4432392312322601,0.1084850935543275,0.6133283222637147,0.5048432287093871,False
Cx22-Pair.zip,Pair,00021,35,Cx22-Pair:000036,included,,largest_matched_cytoplasm_instance,1,1,510,13326,0.05072021484375,0.038271049076992344,2,crowded,163,0.5057373046875,True,middle,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.8441741650144883,0.9288546591429007,0.759493670886076,12816,13412,510,833,0.039794007490636704,0.06210855949895616,0.022314552008319458,0.0,0.5610541236076443,0.5610541236076443,True,0.7868911122181101,0.6595747967754992,0.1273163154426109,0.40715318242080567,0.9119964111301928,0.5048432287093871,True
Cx22-Pair.zip,Pair,00023,36,Cx22-Pair:000037,included,,largest_matched_cytoplasm_instance,1,1,226,12509,0.04754638671875,0.01806699176592853,2,crowded,158,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.7866176521648554,0.8232353043297108,0.75,12283,16518,226,142,0.01839941382398437,0.008596682407071074,0.009802731416913296,0.0,0.5075422465157592,0.5075422465157592,True,0.8464174295616372,0.8047911752682121,0.04162625429342515,0.5523695609135185,1.0,0.4476304390864815,True
Cx22-Pair.zip,Pair,00024,37,Cx22-Pair:000038,included,,largest_matched_cytoplasm_instance,0,0,302,18501,0.070556640625,0.0163234419761094,2,crowded,192,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.5367431869896528,0.8503611430964095,0.2231252308828962,18199,20013,302,2405,0.016594318369141162,0.12017188827262279,0.10357756990348163,0.0,0.6191174523813109,0.6191174523813109,True,0.8254398671958929,0.6570871239757728,0.16835274322012006,0.4046655096210793,0.9095087383304664,0.5048432287093871,True
Cx22-Pair.zip,Pair,00026,38,Cx22-Pair:000039,included,,largest_matched_cytoplasm_instance,1,1,464,16930,0.06402587890625,0.027406969875959836,2,crowded,183,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.8670345850264417,0.8579884784102321,0.8760806916426513,16466,21376,464,577,0.028179278513300134,0.026992889221556886,0.0011863892917432471,0.0,0.5259384533302449,0.5259384533302449,True,0.8116594898487987,0.7773075060405976,0.034351983808201036,0.524885891685904,1.0,0.47511410831409595,True
Cx22-Pair.zip,Pair,00026,39,Cx22-Pair:000040,included,,largest_matched_cytoplasm_instance,1,0,761,19296,0.0733642578125,0.039438225538971805,1,not_crowded,196,0.5057373046875,True,high,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,0,0.906935447619981,0.8732501125139162,0.9406207827260459,18535,23682,761,721,0.04105745886161316,0.03044506376150663,0.01061239510010653,0.0,0.5293906278701948,0.5293906278701948,True,0.8393826763847541,0.7858819886899825,0.053500687694771565,0.5334603743352889,1.0,0.4665396256647111,True
Cx22-Pair.zip,Pair,00027,40,Cx22-Pair:000041,included,,largest_matched_cytoplasm_instance,0,1,208,23778,0.0909423828125,0.00874758179830095,1,not_crowded,217,0.5057373046875,True,high,low,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,1,0.3883762604462857,0.7033968516984258,0.07335566919414566,23570,27124,208,5463,0.008824777259227833,0.20140834685149683,0.192583569592269,0.0,0.7003539109601848,0.7003539109601848,True,0.8348406422033097,0.4042944360271777,0.430546206176132,0.15187282167248412,0.6567160503818712,0.5048432287093871,False
Cx22-Pair.zip,Pair,00028,41,Cx22-Pair:000042,included,,largest_matched_cytoplasm_instance,1,0,515,9891,0.0379638671875,0.052067536143969265,2,crowded,140,0.5057373046875,True,low,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,0,0.424185319885011,0.6399108138238573,0.20845982594616475,9376,7667,515,4426,0.054927474402730374,0.5772792487283162,0.5223517743255858,0.07833368461962809,1.0762248128370042,0.9978911282173761,False,0.818090259258029,0.29991639535297265,0.5181738639050564,0.047494780998279085,0.5523380097076662,0.5048432287093871,False
Cx22-Pair.zip,Pair,00028,42,Cx22-Pair:000043,included,,largest_matched_cytoplasm_instance,1,1,615,20347,0.07769775390625,0.030225586081486216,2,crowded,201,0.5057373046875,True,high,high,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,1,1,0.591735555916419,0.8450095733712996,0.3384615384615385,19732,21006,615,2765,0.031167646462598824,0.13162905836427688,0.10046141190167805,0.0,0.6305746224729649,0.6305746224729649,True,0.7436800746925172,0.3032042943059857,0.44047578038653146,0.05078267995129215,0.5556259086606793,0.5048432287093871,False
Cx22-Pair.zip,Pair,00028,43,Cx22-Pair:000044,included,,largest_matched_cytoplasm_instance,0,0,294,15780,0.06024169921875,0.018631178707224333,1,not_crowded,177,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.5811355556254719,0.8949353448275862,0.26733576642335766,15486,14210,294,1898,0.01898488957768307,0.13356790992258974,0.11458302034490667,0.0,0.6325134740312778,0.6325134740312778,True,0.7811100969633894,0.23198324969636328,0.5491268472670261,0.0,0.48440486405105687,0.48440486405105687,False
Cx22-Pair.zip,Pair,00032,44,Cx22-Pair:000045,included,,largest_matched_cytoplasm_instance,0,0,339,15453,0.05926513671875,0.0219374878664337,2,crowded,180,0.5057373046875,True,middle,middle,scale_normalized_known_localisation,largest matched target instance,Crop centre and scale only; never model input or prediction guidance.,0,0,0.5932010188750152,0.8074413279908415,0.37896070975918883,15114,19826,339,1239,0.022429535529972212,0.06249369514778574,0.040064159617813525,0.0,0.5614392592564738,0.5614392592564738,True,0.730302338793313,0.6305446320096303,0.09975770678368268,0.3781230176549367,0.8829662463643239,0.5048432287093871,True
